ID;type;labels;word_counts;num_sentences;num_syllables;avg_syllables_per_word;fk_grade;fk_read;Analytic;Authentic;Tone;tone_pos;tone_neg;focuspast;focuspresent;focusfuture;Cognition;memory;Self-reference;Other-reference;Contextual Embedding;Perceptual Details;Reality Monitoring;concr_score;Temporal details;Spatial details;People;Quantity details
293;E;T;69;5;99;1.434782609;6.3;74.39;43.12;44.75;7.29;1.45;2.9;0;8.7;0;17.39;0;1.45;8.7;5.8;2.9;-4.34;2.782272727;0;0;0;0
293;G;T;63;5;91;1.444444444;5.8;75.61;15.12;90.66;20.23;1.59;1.59;4.76;4.76;1.59;17.46;0;6.35;4.76;14.28;1.59;1.58;3.013461538;0;0;0;0
293;M;F;50;4;71;1.42;5.8;75.71;69.05;75.94;20.23;0;0;2;0;0;20;0;6;6;18;0;-2;3.154;2;2;0;0
293;C;F;28;4;47;1.678571429;7.2;55.91;35.59;2.36;20.23;0;0;0;3.57;0;21.43;0;0;0;3.57;0;-17.86;2.994545455;0;0;0;0
294;A;F;74;7;87;1.242857143;2.5;95.17;6.56;45.99;2.35;2.7;5.41;5.41;4.05;2.7;21.62;0;1.35;4.05;5.4;0;-8.11;3.19;0;0;0;0
294;E;T;71;4;88;1.275362319;6.5;79.3;65.6;31.69;20.23;1.41;1.41;0;0;1.41;21.13;0;1.41;5.63;5.63;0;-12.68;2.7475;1.408450704;0;0;0
294;G;T;74;4;94;1.342857143;6.6;79.09;24.47;36.48;39.97;1.35;0;0;5.41;0;28.38;0;1.35;1.35;9.46;1.35;-16.22;2.823125;0;0;0;0
294;M;F;56;5;78;1.444444444;5.1;77.43;30.7;35.49;20.23;3.57;3.57;0;5.36;0;16.07;0;10.72;0;12.5;1.79;5.36;3.00125;0;1.785714286;0;0
294;C;F;54;4;72;1.358490566;6.1;74.9;60.76;65.87;20.23;3.7;3.7;0;7.41;5.56;7.41;0;3.7;0;16.66;0;16.66;3.375238095;0;0;0;0
295;A;F;23;3;31;1.347826087;2.8;89.04;23.51;44.75;1;0;8.7;0;8.7;0;21.74;0;4.35;0;4.35;0;-8.69;3.184285714;0;0;0;0
295;E;T;38;4;48;1.263157895;3.5;87.21;6.22;8.42;2.53;2.63;5.26;0;15.79;2.63;23.68;0;0;0;10.52;0;-5.27;2.416666667;0;0;0;0
295;G;T;32;3;44;1.419354839;4.9;77.94;43.4;75.23;69.4;3.13;0;3.13;3.13;0;21.88;0;3.13;9.38;3.13;0;-15.62;2.34;0;0;0;0
295;M;F;32;4;43;1.34375;2.9;88.74;78.28;75.23;96.74;6.25;0;0;9.38;0;12.5;0;9.38;9.38;25.01;0;18.76;2.745;0;0;0;0
295;C;F;25;4;35;1.4;3.4;82;3.8;1;1;0;20;0;12;0;28;0;0;0;0;4;-4;2.648;0;0;0;0
296;A;F;30;1;35;1.166666667;10.3;74.87;99;1.91;20.23;6.67;6.67;3.33;3.33;0;20;0;0;3.33;6.67;0;0;2.844545455;0;0;0;0
296;E;T;42;1;58;1.414634146;16.9;46.78;29.12;97.09;1;0;4.76;0;9.52;4.76;16.67;0;4.76;0;11.9;2.38;2.37;2.581538462;0;0;0;0
296;G;T;51;2;72;1.411764706;10.9;62.51;5.84;83.69;50.31;1.96;0;5.88;9.8;0;17.65;0;1.96;1.96;11.76;1.96;-0.01;2.613125;5.882352941;0;0;0
296;M;F;59;1;75;1.293103448;22.4;37.99;58.98;1;5.94;0;1.69;0;0;0;16.95;0;5.08;8.47;6.77;0;-8.49;2.66875;0;0;0;0
296;C;F;84;1;123;1.481927711;34.5;-4.32;35.59;12.96;57.46;4.76;2.38;4.76;5.95;0;16.67;0;1.19;1.19;9.52;0;-0.01;2.841851852;1.19047619;0;0;0
297;A;F;47;2;67;1.456521739;11.1;56.59;61.33;27.91;20.23;2.13;2.13;0;2.13;2.13;14.89;0;2.13;0;6.38;0;-4.25;3.2875;2.127659574;0;0;0
297;E;T;41;3;62;1.55;8.5;57.98;81.21;26.35;20.23;4.88;4.88;0;2.44;4.88;14.63;0;4.88;0;4.88;2.44;2.45;2.931764706;0;0;0;0
297;G;T;45;3;73;1.622222222;9.1;56.25;82.09;87.45;85.84;4.44;0;0;6.67;0;22.22;0;2.22;0;4.44;2.22;-11.12;3.279285714;0;0;0;2.222222222
297;M;F;40;2;58;1.45;9.9;59.64;89.52;15.38;59.44;2.5;0;0;0;5;15;0;0;5;17.5;0;5;3.168461538;0;2.5;0;0
297;C;F;44;3;65;1.511627907;7.7;65.42;97.37;34.4;20.23;2.27;2.27;4.55;2.27;2.27;9.09;0;4.54;0;11.37;0;6.83;3.166111111;0;0;0;0
298;A;F;72;4;91;1.281690141;6.7;78.79;49.68;30.29;1;0;6.94;1.39;4.17;2.78;19.44;0;0;1.39;6.95;0;-5.55;3.180625;0;0;0;0
298;E;T;169;4;223;1.335329341;16.1;54.43;70.47;2.93;88.43;4.73;0;1.18;2.96;2.37;21.3;0;2.37;6.51;5.33;1.77;-8.87;2.792;0;0;0;0
298;G;T;137;6;199;1.452554745;11;56.79;47.09;4.49;95.25;5.84;0;2.92;2.92;0;28.47;0;0.73;3.65;5.11;0;-17.52;2.9045;0;0;0;0
298;M;F;74;5;100;1.428571429;6.4;74.19;9.6;55.76;2.35;2.7;5.41;2.7;2.7;2.7;10.81;0;9.46;2.7;18.91;1.35;17.56;2.789130435;0;0;0;0
298;C;F;79;4;110;1.41025641;8.5;68.6;31.86;1.68;1;0;3.8;0;3.8;3.8;15.19;0;6.33;0;7.59;0;-3.8;3.125384615;0;0;0;0
299;A;F;49;3;55;1.12244898;3.7;97.23;56.86;1;1;0;8.16;0;8.16;2.04;12.24;0;0;10.2;4.08;2.04;2.04;3.568333333;0;0;0;0
299;E;T;58;3;67;1.155172414;6.1;85.73;68.11;4.25;46.24;3.45;1.72;0;3.45;6.9;17.24;0;3.45;5.17;5.17;1.72;-5.18;2.564545455;0;0;0;0
299;G;T;69;5;94;1.362318841;6.3;74.39;34.72;65.33;65.92;2.9;0;1.45;7.25;0;23.19;0;7.25;1.45;8.7;0;-11.59;2.9;0;1.449275362;0;0
299;M;F;51;4;64;1.254901961;4.7;83.86;79.1;1.39;80.19;3.92;0;0;3.92;1.96;19.61;0;7.84;3.92;7.84;1.96;-5.89;2.99;0;1.960784314;0;0
299;C;F;47;3;62;1.319148936;5.9;80.92;24.81;16.56;53.17;2.13;0;0;2.13;0;19.15;0;0;2.13;19.15;0;2.13;3.245;0;2.127659574;0;0
300;A;F;204;13;332;1.63546798;9.4;55.64;81.16;10.72;7.16;2.45;3.92;1.47;5.88;1.47;20.59;0;0.98;1.96;4.41;0;-9.81;2.789545455;0.490196078;0;0;0.980392157
300;E;T;207;14;338;1.69;10;48.5;86.66;40.15;20.23;3.35;3.35;1.44;6.7;0.48;11;0;0;0;10.05;1.44;7.19;2.586603774;0.483091787;2.898550725;0;0.483091787
300;G;T;146;5;233;1.700729927;15.2;35.2;70.49;31.99;73.09;4.05;0.68;2.03;6.76;0.68;17.57;0;0.68;0.68;3.38;0;-9.46;2.678837209;0;0;0;0
300;M;F;52;4;82;1.607843137;8.3;58.48;79.34;2.93;49.66;1.92;0;0;5.77;0;9.62;0;0;1.92;13.46;0;7.69;2.940526316;0;0;0;0
300;C;F;224;14;310;1.409090909;7.1;72.46;94.06;63.98;7.96;0;1.34;3.57;2.68;2.23;13.39;0;0.45;0.45;14.73;2.24;4.92;3.318115942;2.678571429;2.232142857;0.446428571;0.892857143
301;A;F;47;2;56;1.217391304;7.5;81.97;48.6;1;53.17;2.13;0;0;4.26;0;14.89;0;2.13;10.64;0;0;-12.76;3.3475;0;0;0;0
301;E;T;34;1;54;1.588235294;16.6;36.97;22.63;46.57;1.85;0;2.94;2.94;2.94;2.94;32.35;0;2.94;11.76;5.88;0;-23.53;2.732666667;0;0;0;0
301;G;T;45;2;57;1.325581395;8.1;75.03;46.31;63.35;97.84;6.67;0;0;2.22;0;31.11;0;6.67;4.44;0;0;-24.44;2.712666667;0;0;0;0
301;M;F;34;2;49;1.441176471;7.6;71.14;55.58;4.6;66.58;2.94;0;2.94;5.88;0;17.65;0;8.82;5.88;2.94;0;-11.77;2.588;0;0;0;0
301;C;F;24;2;40;1.739130435;9;51.34;5.64;1;1;4.17;8.33;0;8.33;0;16.67;0;0;0;8.33;0;4.16;3.444285714;0;0;0;0
302;A;F;124;6;177;1.43902439;8.9;67.59;53.75;30.58;1;0;4.03;1.61;7.26;0.81;20.97;0;0;1.61;6.45;0.81;-9.68;3.080697674;0;0;0;0
302;E;T;116;5;166;1.443478261;9.9;65.05;22.04;96.95;11.45;0;0.86;1.72;10.34;0;22.41;0;6.03;0.86;11.2;0.86;-9.49;2.72862069;0;0;0;0
302;G;T;88;4;123;1.447058824;9.2;66.78;51.97;27.18;36.46;2.27;1.14;2.27;9.09;0;17.05;0;3.41;4.55;6.82;1.14;-5.68;2.680434783;0;0;0;1.136363636
302;M;F;65;5;109;1.73015873;9.4;50.23;71.09;41.41;1;1.54;6.15;3.08;3.08;0;12.31;0;0;3.08;10.77;0;6.15;3.082857143;0;0;0;0
302;C;F;73;4;106;1.452054795;9.2;61.36;87.52;47.74;2.26;0;2.74;1.37;1.37;1.37;13.7;0;0;0;15.07;0;4.11;3.4948;0;0;0;0
303;A;F;58;4;90;1.578947368;8.9;56.96;37.7;7.91;1.05;0;3.45;0;5.17;1.72;31.03;0;0;6.89;13.79;0;-13.79;2.981176471;0;0;0;0
303;E;T;97;6;122;1.326086957;5.7;81.33;62.47;79.6;1;0;4.12;0;6.19;1.03;20.62;0;2.06;4.12;11.34;2.06;-3.1;2.59173913;0;0;0;1.030927835
303;G;T;35;4;54;1.636363636;6.5;63.05;72.76;24.32;94.7;5.71;0;0;5.71;0;20;0;2.86;0;5.72;0;-8.57;3.057692308;0;0;0;2.857142857
303;M;F;46;5;66;1.434782609;4.5;79.06;8.37;85.35;53.96;2.17;0;0;2.17;0;26.09;0;6.52;2.17;30.43;0;6.51;3.127857143;0;0;0;0
303;C;F;42;4;62;1.476190476;6.2;69.28;29.12;12.96;1;2.38;7.14;0;11.9;0;19.05;0;0;0;7.14;0;-2.39;2.67375;0;0;0;0
304;A;F;27;2;41;1.518518519;7.4;66.23;98.16;52.89;20.23;3.7;3.7;0;3.7;7.41;14.81;0;3.7;0;11.11;0;3.71;3.134166667;0;0;0;0
304;E;T;29;2;32;1.142857143;2.9;99.57;20.17;1;74.09;3.45;0;0;3.45;0;17.24;0;6.9;0;3.45;0;-10.34;2.599;0;0;0;0
304;G;T;42;2;53;1.358974359;8.5;68.6;1.56;99;88.66;4.76;0;2.38;2.38;0;28.57;0;16.67;0;7.14;0;-16.67;2.634545455;0;0;0;0
304;M;F;31;2;46;1.483870968;8.2;64.2;32.41;91.84;1;0;6.45;6.45;6.45;0;16.13;0;6.46;6.45;19.35;0;9.67;3.154615385;0;0;0;0
304;C;F;42;3;56;1.333333333;5.2;82.65;29.12;2.36;1;2.38;7.14;2.38;0;0;19.05;0;2.38;0;9.52;0;-0.01;2.855789474;0;0;0;0
305;A;F;38;2;45;1.25;6.8;78.59;22.98;8.42;1;0;13.16;5.26;10.53;2.63;23.68;0;2.63;0;2.63;0;-7.89;2.954166667;0;0;0;0
305;E;T;40;3;60;1.5;7.3;66.44;26.1;63.35;20.23;0;0;0;5;0;30;0;2.5;0;10;0;-20;3.008823529;0;0;0;0
305;G;T;44;3;61;1.386363636;6.7;73.47;45.12;20.79;20.23;0;0;0;2.27;0;25;0;2.27;0;6.82;0;-18.18;2.948333333;0;0;0;2.272727273
305;M;F;32;3;42;1.35483871;4.9;77.94;13.27;5.64;1;3.13;9.38;0;9.38;0;3.13;0;9.38;6.25;6.25;0;15.62;3.236666667;0;0;0;0
305;C;F;36;2;48;1.333333333;6.8;78.59;41.36;1;64;2.78;0;0;8.33;2.78;16.67;0;0;0;0;2.78;-11.11;3.555384615;0;0;0;0
306;A;F;93;9;112;1.302325581;3.5;87.11;60.93;1.05;1;3.23;7.53;3.23;7.53;0;11.83;0;0;6.46;4.31;0;3.23;3.008;0;0;1.075268817;0
306;E;T;140;6;189;1.389705882;9.8;65.35;27.91;20.46;1.98;2.14;5;0.71;3.57;4.29;27.14;0;4.29;5;3.57;0;-16.43;2.914358974;0;0;0;0
306;G;T;79;6;108;1.44;5.8;75.71;61.65;1;59.98;5.06;2.53;1.27;6.33;0;15.19;0;1.27;5.07;5.07;0;-2.53;2.947083333;0;0;0;0
306;M;F;121;9;166;1.443478261;5.9;75.4;19.09;77.67;2.91;1.65;4.13;1.65;4.13;0;13.22;0;6.61;7.44;14.88;0.83;8.28;3.025945946;0;0.826446281;0;0.826446281
306;C;F;125;8;180;1.487603306;8;64.61;28.63;40.54;6.44;1.6;3.2;0;7.2;1.6;10.4;0.8;3.2;2.4;9.6;0.8;4.8;3.118421053;0.8;0;0;0
307;A;F;49;5;53;1.177777778;2.1;96.18;32.77;93.64;4.4;0;2.04;2.04;2.04;4.08;20.41;0;12.24;0;10.2;0;-8.17;2.943846154;0;0;0;0
307;E;T;49;4;60;1.333333333;4.2;85.39;11.13;51.8;51.68;4.08;2.04;0;12.24;0;20.41;0;6.12;2.04;4.08;0;-10.21;2.6025;0;0;0;0
307;G;T;67;4;89;1.328358209;6.3;79.8;15.68;90.58;42.34;2.99;1.49;5.97;8.96;0;13.43;0;8.96;0;4.48;0;-4.47;2.834285714;0;0;0;0
307;M;F;42;3;49;1.195121951;3.9;91.41;56.86;99;20.23;0;0;0;0;2.38;9.52;0;7.14;0;23.81;0;14.29;3.132307692;0;4.761904762;0;0
307;C;F;41;5;53;1.325;2.9;88.74;16.76;26.35;20.23;2.44;2.44;0;7.32;0;14.63;0;7.32;0;4.88;0;-2.43;3.006923077;0;0;0;0
308;A;F;83;4;105;1.3125;7.6;76.56;34.86;3.95;8.85;3.61;4.82;3.61;4.82;0;9.64;0;1.2;1.2;7.22;1.2;7.21;3.04862069;0;0;0;0
308;E;T;107;4;137;1.304761905;10;70.16;49.2;5.58;87.92;6.54;1.87;0.93;3.74;3.74;17.76;0;2.8;3.74;6.54;0;-2.81;2.560277778;0;0;0;0
308;G;T;79;4;116;1.487179487;9.7;60.14;65.25;11.12;8.44;1.27;2.53;1.27;3.8;0;8.86;0;5.06;1.27;2.54;0;-2.52;2.958148148;0;0;0;0
308;M;F;76;4;88;1.222222222;5.6;87.05;12.74;18.39;8.11;0;1.32;0;3.95;3.95;13.16;0;2.64;3.95;17.1;0;5.26;3.117083333;0;0;0;0
308;C;F;76;4;111;1.460526316;9.5;60.65;52.34;3.19;1;1.32;5.26;2.63;5.26;1.32;11.84;0;0;1.32;7.9;1.32;3.96;3.353448276;0;0;0;0
309;A;F;34;2;42;1.35483871;7;72.66;79.1;46.57;1;0;5.88;5.88;2.94;0;20.59;0;0;0;8.82;0;-5.89;3.662;0;0;0;0
309;E;T;56;2;70;1.296296296;10.3;69.45;26.1;94.2;1;1.79;7.14;0;8.93;1.79;12.5;0;0;10.71;23.22;0;19.65;2.894117647;0;0;0;0
309;G;T;50;2;69;1.4375;10.3;64.04;23.71;75.94;20.23;0;0;2;4;0;30;0;4;4;4;2;-24;2.536315789;0;0;0;0
309;M;F;30;3;44;1.466666667;6;69.79;30.37;1;97.84;6.67;0;0;6.67;3.33;10;0;6.67;0;6.67;0;3.34;2.923;0;3.333333333;0;0
309;C;F;36;3;45;1.285714286;4.3;84.98;49.68;1;2.17;2.78;5.56;2.78;0;0;30.56;0;8.33;2.78;8.34;0;-13.89;3.275;0;0;0;0
310;A;F;67;7;92;1.393939394;4.6;78.85;54.92;13.1;1;1.49;7.46;2.99;13.43;0;16.42;0;0;1.49;8.95;2.99;4.48;3.227083333;0;0;0;0
310;E;T;96;8;136;1.416666667;5.6;76.22;43.4;11.35;1.56;3.13;6.25;0;8.33;0;18.75;0;1.04;8.33;4.17;2.08;-3.12;3.106285714;0;0;0;0
310;G;T;63;6;90;1.451612903;6.1;69.48;15.12;16.25;43.94;1.59;0;3.17;7.94;0;28.57;0;1.59;4.76;3.18;0;-23.8;2.653478261;0;0;0;0
310;M;F;58;5;96;1.655172414;9;51.24;32.86;13.6;1;0;6.9;1.72;6.9;0;10.34;0;6.9;1.72;15.52;0;12.08;2.939;0;0;0;0
310;C;F;64;6;94;1.46875;6.3;69.07;62.1;5.64;43.51;4.69;3.13;0;12.5;0;21.88;0;0;0;7.81;0;-6.26;3.176666667;0;0;0;0
311;A;F;64;4;96;1.523809524;8.3;63.9;15.97;23.08;1;3.13;12.5;1.56;6.25;7.81;23.44;0;0;1.56;9.38;1.56;3.13;3.249166667;0;0;0;0
311;E;T;91;4;148;1.662921348;13.2;40.38;69.35;81.58;85.37;6.59;2.2;4.4;7.69;3.3;18.68;0;1.1;0;13.19;1.1;4.4;2.74425;0;0;0;0
311;G;T;77;4;115;1.493506494;9.6;60.35;85.51;8.03;91.84;5.19;0;1.3;10.39;0;11.69;0;1.3;0;5.2;0;-1.3;2.884;0;1.298701299;0;1.298701299
311;M;F;84;4;116;1.414634146;8.9;67.59;78.95;2.36;8.95;0;1.19;0;0;2.38;14.29;0;7.14;2.38;10.71;1.19;-1.2;3.1708;0;1.19047619;0;0
311;C;F;56;4;90;1.607142857;8.8;57.27;71.85;8.95;5.5;0;1.79;1.79;3.57;3.57;14.29;0;1.79;3.57;8.93;0;-3.57;2.848;0;0;0;0
312;A;F;23;3;27;1.173913043;1.6;97.5;14.64;44.75;1;0;4.35;0;4.35;4.35;17.39;0;0;13.04;13.05;0;4.36;3.28375;0;0;0;0
312;E;T;68;4;85;1.268656716;6.3;79.8;75.75;46.57;1;1.47;7.35;1.47;2.94;4.41;17.65;0;1.47;4.41;10.29;0;1.46;2.761428571;0;0;0;0
312;G;T;34;3;47;1.382352941;5.3;76.93;89.52;1;20.23;0;0;0;0;0;29.41;0;0;0;0;0;-29.41;3.119;0;0;0;0
312;M;F;28;4;35;1.296296296;2.4;89.95;1.23;24.32;1;0;10.71;0;7.14;0;17.86;0;14.28;10.71;10.71;0;3.56;3.125454545;0;0;0;0
312;C;F;40;4;59;1.475;6;69.79;54.7;2.73;1;0;5;0;10;2.5;15;2.5;0;7.5;7.5;0;-2.5;3.130714286;0;0;0;0
313;A;F;62;2;66;1.118644068;8.9;83.83;98.21;69.74;44.38;3.23;1.61;0;3.23;1.61;8.06;0;0;1.61;19.36;0;16.14;3.345454545;0;0;0;1.612903226
313;E;T;55;2;80;1.509433962;12.4;53.04;39.7;84.17;47.86;5.45;3.64;3.64;0;1.82;20;0;7.27;0;10.91;0;1.82;2.323;0;0;0;0
313;G;T;57;3;80;1.454545455;9.2;61.36;31.8;80.24;20.23;0;0;1.75;3.51;0;26.32;0;3.51;0;7.01;3.51;-15.8;2.972631579;0;0;0;1.754385965
313;M;F;37;4;47;1.342857143;3.2;87.92;35.05;73.75;62.77;2.7;0;5.41;0;0;10.81;0;5.41;8.11;24.33;0;16.22;3.131;0;0;0;0
313;C;F;28;4;37;1.423076923;3.5;81.8;7.34;1;1;0;3.57;0;7.14;0;14.29;0;7.14;0;3.57;0;-7.15;3.153636364;0;0;0;0
314;A;F;34;4;57;1.676470588;7.8;54.39;37.99;12.44;1;2.94;17.65;2.94;5.88;0;20.59;0;0;5.88;8.82;0;8.82;2.436;0;0;0;0
314;E;T;50;4;69;1.4375;5.6;76.22;19.3;22.74;1;0;6;2;8;0;24;0;0;6;8;0;-10;2.904666667;0;0;0;0
314;G;T;38;4;55;1.486486486;5.7;70.5;36.67;1;20.23;0;0;0;7.89;0;10.53;0;0;2.63;7.89;0;-2.64;2.473888889;0;0;0;0
314;M;F;36;5;52;1.444444444;3.7;81.09;79.79;89.39;20.23;5.56;5.56;0;2.78;0;13.89;0;8.34;0;19.44;0;16.66;3.158823529;0;2.777777778;0;0
314;C;F;44;4;62;1.409090909;5.2;77.23;45.12;1;3.56;2.27;4.55;0;4.55;0;36.36;0;0;0;2.27;0;-27.27;2.93;0;0;0;0
315;A;F;29;2;35;1.206896552;4.2;90.6;47.93;67.94;98.26;6.9;0;0;6.9;0;17.24;0;6.9;6.9;6.9;0;-3.44;3.12;0;0;0;0
315;E;T;46;2;55;1.25;8.3;74.53;47.48;96.69;20.23;4.35;4.35;0;8.7;6.52;21.74;0;4.35;0;17.4;2.17;6.53;2.533571429;0;0;0;0
315;G;T;26;3;32;1.28;3;88.43;8.56;57.98;20.23;0;0;7.69;3.85;0;23.08;0;3.85;3.85;3.85;3.85;-15.38;3.154285714;0;0;0;0
315;M;F;32;2;39;1.258064516;5.8;81.12;19.03;15.38;20.23;0;0;0;9.38;25;9.38;0;6.25;3.13;0;0;-9.38;2.9825;0;0;0;0
315;C;F;44;4;48;1.090909091;1.7;102.61;1;5.07;1;2.27;6.82;0;9.09;2.27;20.45;0;2.27;4.55;13.63;0;2.27;2.834166667;0;0;0;0
316;A;F;29;2;37;1.275862069;5.4;82.14;13.62;7.91;1.05;0;3.45;0;3.45;0;27.59;0;3.45;10.34;3.45;0;-20.69;2.975;0;0;0;0
316;E;T;41;1;64;1.6;18.9;30.88;21.81;75.67;1;0;4.88;0;7.32;2.44;19.51;0;4.88;0;4.88;2.44;-7.31;2.791666667;0;0;0;0
316;G;T;32;2;47;1.46875;8.4;63.7;8.85;32.54;69.4;3.13;0;0;6.25;0;28.13;0;6.26;6.25;6.25;3.13;-15.62;2.613;0;0;0;3.125
316;M;F;36;2;46;1.314285714;6.6;79.09;73.36;10.18;64;2.78;0;0;2.78;0;5.56;0;13.89;0;11.12;0;8.34;3.58;0;0;0;0
316;C;F;39;2;59;1.512820513;9.7;60.14;74.95;1;2.7;0;2.56;0;5.13;0;17.95;0;0;2.56;5.12;0;-10.27;3.25625;2.564102564;0;0;0
317;A;F;69;4;92;1.352941176;7.6;71.14;47.48;1;7.29;2.9;4.35;0;4.35;0;24.64;0;0;5.8;2.9;2.9;-11.59;3.2744;0;0;0;0
317;E;T;79;4;115;1.455696203;9.8;59.84;61.65;80.13;20.23;3.8;3.8;0;2.53;0;18.99;0;6.33;1.27;7.59;1.27;-2.54;2.824;0;1.265822785;0;0
317;G;T;69;4;99;1.455882353;8.7;62.68;47.48;44.75;65.92;2.9;0;0;5.8;0;30.43;0;2.9;0;2.9;0;-24.63;2.755294118;0;0;0;0
317;M;F;53;3;73;1.377358491;7.8;70.43;60.04;29.13;20.23;0;0;0;1.89;0;15.09;0;5.66;7.55;13.21;0;-1.88;3.214444444;0;1.886792453;0;0
317;C;F;40;4;57;1.425;4.8;78.25;26.1;2.73;1;0;7.5;5;7.5;0;17.5;0;0;0;7.5;0;-2.5;3.0175;2.5;0;0;2.5
318;A;F;32;2;42;1.4;6.8;73.17;8.85;96.5;20.23;0;0;6.25;3.13;3.13;53.13;0;0;6.25;0;0;-53.13;2.54375;0;0;0;0
318;E;T;62;1;81;1.306451613;23.9;33.93;20.52;47.26;44.38;6.45;4.84;1.61;6.45;1.61;33.87;0;0;12.9;9.68;1.61;-11.29;2.351666667;0;0;0;0
318;G;T;54;3;86;1.622641509;10.2;53.51;60.76;39.59;48.44;1.85;0;1.85;5.56;0;35.19;0;0;3.7;5.55;0;-27.79;2.489047619;0;0;0;3.703703704
318;M;F;81;3;127;1.5875;13.7;44.37;94.83;35.34;38.04;2.47;1.23;0;7.41;1.23;17.28;0;0;1.23;14.81;0;1.23;2.55862069;0;0;0;0
318;C;F;82;3;114;1.480519481;12.1;53.85;81.21;6.47;8.75;2.44;3.66;2.44;3.66;1.22;18.29;0;0;1.22;8.54;0;-3.65;2.8368;0;0;0;0
319;A;F;28;4;37;1.321428571;2.5;89.75;4.26;2.36;1;3.57;17.86;14.29;10.71;0;17.86;0;0;3.57;3.57;7.14;14.28;2.805833333;0;0;0;0
319;E;T;31;4;47;1.516129032;5.2;72.02;32.41;1;20.23;3.23;3.23;0;9.68;0;22.58;0;0;6.45;16.14;0;3.24;2.526666667;0;0;0;0
319;G;T;25;4;38;1.52;4.6;73.54;1;35.01;1;0;8;0;8;0;16;0;8;0;0;0;-8;1.93375;0;0;0;0
319;M;F;24;4;36;1.5;4.5;73.85;94.18;1;83;4.17;0;0;8.33;0;12.5;0;0;0;4.17;0;-4.16;2.675555556;0;4.166666667;0;0
319;C;F;27;4;41;1.518518519;4.8;73.03;66.04;1;1;0;3.7;0;0;14.81;3.7;0;0;0;7.41;0;7.41;3.500666667;0;0;0;0
320;A;F;41;3;49;1.225;3.8;91.82;75.84;1;58.42;2.44;0;0;9.76;0;14.63;0;0;7.32;7.32;0;-4.87;3.230769231;0;0;0;0
320;E;T;28;1;30;1.071428571;8.3;85.36;46.07;48.09;20.23;3.57;3.57;0;7.14;3.57;21.43;0;3.57;7.14;14.28;7.14;7.13;3.086363636;0;0;0;0
320;G;T;21;1;24;1.2;6.4;85.02;42.52;24.32;20.23;0;0;0;0;0;14.29;0;4.76;9.52;14.29;0;0;2.98375;0;0;0;0
320;M;F;46;4;65;1.413043478;5.4;76.72;47.48;74.45;99;8.7;0;4.35;6.52;0;13.04;0;6.52;2.17;13.04;0;8.7;3.130625;0;0;0;0
320;C;F;33;1;48;1.454545455;15;46.44;36.2;5.07;20.23;3.03;3.03;0;6.06;0;24.24;0;3.03;0;3.03;0;-15.15;3.533;0;0;0;0
321;A;F;34;5;46;1.352941176;3.6;81.49;16.49;1;1;0;5.88;2.94;8.82;0;23.53;0;2.94;2.94;0;0;-17.65;3.173076923;0;0;0;0
321;E;T;49;5;65;1.382978723;4.6;78.85;11.13;14.31;20.23;6.12;6.12;0;6.12;2.04;22.45;0;10.2;0;0;0;-10.21;2.675714286;0;0;0;0
321;G;T;55;5;88;1.6;7.6;60.31;5.06;25.81;76.62;3.64;0;0;7.27;0;23.64;0;7.27;3.64;1.82;0;-18.18;2.63;0;0;0;0
321;M;F;45;5;50;1.162790698;1.9;96.59;22.17;93.95;20.23;0;0;4.44;8.89;0;6.67;0;0;11.11;31.1;2.22;26.65;3.475384615;0;0;0;0
321;C;F;36;5;43;1.264705882;2.4;89.95;33.38;10.18;93.93;5.56;0;2.78;2.78;0;27.78;0;5.56;2.78;11.11;0;-11.11;2.74;0;0;0;0
322;A;F;77;4;124;1.631578947;10.7;52.19;80.55;3.05;1;1.3;6.49;1.3;3.9;2.6;15.58;0;2.6;1.3;7.8;0;0.01;2.962424242;0;0;0;0
322;E;T;235;7;312;1.344827586;12.7;63.26;64.98;60.42;91.25;5.53;0.43;0.85;3.83;1.7;17.87;0;4.26;1.7;9.78;0.43;-0.85;2.891126761;0;0;0;0
322;G;T;136;6;194;1.458646617;10.8;57.4;51.16;51.9;20.23;1.47;1.47;3.68;2.94;0;20.59;0;3.68;1.47;6.62;0.74;-10.29;2.684042553;0;0;0;0
322;M;F;56;3;88;1.62962963;10.3;53.21;30.7;72.58;20.23;0;0;1.79;7.14;1.79;10.71;0;7.14;0;25.01;0;14.3;3.181578947;0;3.571428571;0;1.785714286
322;C;F;86;4;127;1.494117647;10.4;58.32;73.85;16.67;1;4.65;8.14;2.33;5.81;3.49;13.95;0;2.33;1.16;10.46;2.33;11.63;3.182941176;0;0;0;0
323;A;F;44;4;64;1.454545455;6.4;68.77;26.1;1;1;4.55;11.36;0;11.36;0;13.64;0;4.55;2.27;2.27;0;4.54;3.156;0;0;0;0
323;E;T;94;4;132;1.404255319;10.1;64.54;33.06;42.1;20.23;2.13;2.13;1.06;5.32;1.06;17.02;0;2.13;7.45;10.64;1.06;-1.06;2.639032258;0;0;0;0
323;G;T;59;4;74;1.275862069;5.4;82.14;53.96;12.81;91.11;5.08;0;0;5.08;0;23.73;0;1.69;5.08;8.47;0;-8.48;2.6435;0;0;0;0
